47392,-7,1-0,2rrk1n1/pp1n2Q1/1q6/2p2N2/2P5/5p2/PP3PP1/1K2R3 b - - 1 30
47424,5,0-1,3r4/kp3p2/1b2p3/2p3QP/1Pq5/p2N1PP1/1PK5/R3R3 w - - 1 36
47665,-6,1-0,2rq1r1k/1p2p3/3p2Q1/p1nb1P2/2P1P3/1P2R3/P5P1/5BK1 b - - 6 27
47841,-5,1-0,4R1k1/1p3rp1/2r2p2/p2B4/Pq6/7b/1P4PP/3Q3K b - - 1 30
48012,-5,1-0,r1b2q2/p4pkQ/1pn1pNp1/4P3/8/8/P3BPPP/6K1 b - - 1 30
48057,5,0-1,4r2k/2q2p1B/4b3/2p1b3/p7/2P1N1Q1/PP5K/R3R3 w - - 1 35
48299,-5,1-0,6RQ/4qp2/1p2b2k/pP3ppp/P5r1/5P2/6P1/6K1 b - - 1 54
48486,-5,1-0,1Nr4r/k2q4/3bpP2/2p2np1/N1PpNP1p/1R1P1b2/3B2PP/R5K1 b - - 0 30
48487,7,0-1,6k1/3bQ3/p1pr4/5Pp1/N1P1Pn2/BP4R1/P6q/6RK w - - 0 31
48531,4,0-1,1r3r2/4pp1k/2b5/5p1p/1p6/1BP1p1P1/1P3nKP/1R2QR2 w - - 1 36
48533,5,0-1,2QQ4/p4pkp/4p1p1/P2b4/8/5N2/5q1r/3R1K2 w - - 4 36
48580,5,0-1,6k1/6p1/4p2Q/3qPp1P/1b1p1P1P/3b4/1r2KN2/2N2RR1 w - - 0 42
48613,5,0-1,8/5p1k/4p1p1/5q1p/3P1P2/1p4PK/1PR4P/3Q4 w - - 1 46
48751,-5,1-0,r3k2r/1bQR4/qp1Bp3/1p3pp1/1b6/P7/5PP1/R5K1 b - - 3 27
48986,-4,1-0,5k2/6PQ/p6p/8/P2r4/1q6/6PK/8 b - - 0 46
49077,5,0-1,6rk/7p/pQ4R1/4p2K/8/8/PPP4q/6R1 w - - 1 34
49087,5,0-1,4r1k1/5r1p/pp6/8/2P2Q2/7b/P1R2B1b/3R1K2 w - - 1 37
49238,-6,1-0,1r2r3/p3k2R/3p2p1/q2P4/1p2pQ2/1B6/1PP3P1/1K3b2 b - - 1 26
49283,-5,1-0,8/4p1rk/q2p2p1/6P1/b3r3/1B5Q/1PP5/R1K5 b - - 1 30
49310,7,0-1,1r4k1/1b3pb1/p2pp3/1p2P1p1/5nN1/P5B1/BP3P2/2R1RQKr w - - 1 33
49399,6,0-1,6k1/5p2/5PR1/3R4/1P1N3p/2P4P/6PK/r3r3 b - - 0 41
49586,-8,1-0,8/ppr2Rk1/2p1b1rp/2p1B2q/3nP1pP/2NP4/PPP3P1/5RK1 b - - 1 28
49757,8,0-1,5rk1/p4p1p/6pQ/3Ppb2/r6P/1p3P2/NP1R2P1/K6R w - - 0 26
49762,4,0-1,1B4k1/5p1p/2p1b3/6p1/3bP1P1/5P2/p3B2P/K1R5 w - - 1 27
49827,-5,1-0,rr6/q4kQ1/p1b1pPp1/1pN5/2n2P2/P7/1PP4P/1KB2B2 b - - 3 32
49857,4,0-1,6k1/5p1p/1P2p1p1/8/Q4P2/2b5/2Brq2P/1R3R1K w - - 3 36
49902,-4,1-0,4q2k/7p/3p2B1/3P4/1p3r1Q/1P4P1/1b3P2/6K1 w - - 0 40
50011,-5,1-0,6k1/2PP1p1p/8/1P3P2/4p1p1/6P1/r4BKP/4r3 b - - 2 51
50236,-5,1-0,2R2r1k/1P6/3p2p1/3Np2p/4P1Pb/5p1P/5P1K/r7 b - - 3 46
50446,4,0-1,2k5/1b2b3/pp2p2p/2n3pP/2Pp2P1/P2P1n2/2NBQPKq/2R2R2 w - - 5 29
50457,4,0-1,6k1/4Qp1p/pr3bpB/8/1PB5/P6R/5PPP/3q2K1 w - - 1 30
50549,-4,1-0,8/1p1rq2p/p4kp1/3Prp2/P2Q1P2/1B3P2/1P3nKP/4R3 b - - 2 38
50616,-4,1-0,8/8/P4p2/3r1kp1/3PP3/5K2/8/8 b - - 0 44
50865,-4,1-0,r7/2q1r1p1/1bp2pk1/p1n1p3/P1B1P1PQ/1PB5/2P4P/3R3K b - g3 0 26
50925,-4,1-0,r1b2r2/1p2q3/p4p2/3Pp3/2P4p/2Q5/PP1kN1PP/R5K1 b - - 7 34
51034,-4,1-0,8/4k3/1p3pP1/2p1p2P/2P1P2Q/pbr5/3q1R1K/8 b - - 2 44
51189,-9,1-0,r4r2/1b5p/p3q3/1p3pQk/5B2/8/PPP3PP/7K b - - 1 26
51212,-9,1-0,4rk1r/3R1Rpp/p2q4/2p5/8/8/PP4PP/7K b - - 0 30
51459,-4,1-0,2rrb3/1q3p2/4p3/p2pP2Q/Pp1bk2R/1P6/2P2PPP/2R3K1 b - - 7 34
51460,4,0-1,b5k1/5pp1/p2N4/4pP1P/1B3q1b/7Q/P6K/3R4 w - - 1 35
51537,-4,1-0,6rk/5Nbp/8/p2P1p2/1p1q4/3B4/PP3PPP/3RK3 b - - 1 33
51753,-4,1-0,5r1k/2qnb2p/P3Pr2/2Np2Q1/1p1B4/8/2P4P/6RK b - - 1 34
51889,-4,1-0,r4r2/p2p2kp/bp1P2q1/4B3/7Q/6R1/P1P3PP/6K1 b - - 0 27
51898,7,0-1,5rk1/1r3pp1/2pR4/2n1Q2p/4P3/Kp2N3/1Pp3PP/7R w - - 2 30
52111,-4,1-0,2rr2k1/p1q2p2/1p4pp/4R3/5Q2/1bP1N2P/PP3PP1/6K1 w - - 0 28
52158,-5,1-0,3q1r2/1b1n1kR1/7Q/pp2p3/4P3/1P5P/2r3PK/3R4 b - - 5 34
52165,-4,1-0,2b1Rbk1/p4p2/6pQ/3r4/1P1p2P1/8/3B1P1K/1q6 b - - 5 36
52310,-4,1-0,1r2kb1r/1p2p1p1/p2qN2p/2R1n3/3ppBP1/1Q5P/PP3P2/5BK1 b k - 5 21
52484,5,0-1,4r1k1/1p4p1/p7/P5P1/1PP2Q2/6P1/4p1K1/8 b - - 1 52
52559,-4,1-0,rnr1nQ2/pp1qB1kp/6p1/3N4/2Pp4/1P5P/P4PP1/R5K1 b - - 1 18
52741,4,0-1,2r3k1/p5p1/b6p/4ppb1/PB6/5P1P/3K1NP1/2R4R w - - 1 28
52973,-9,1-0,1q4r1/1prnQk2/p2P2p1/P6p/1P1p1P2/3B2PP/6K1/8 b - - 1 47
53077,-4,1-0,3q2k1/1p1bb1Qp/3P2pP/p1r2P2/6r1/P7/1PP5/1K1RR3 b - - 1 31
53140,4,0-1,1r4k1/5pp1/p6p/2b1pP1B/2Q1P3/2Pp4/PKb3PP/4N3 w - - 1 35
53231,-4,1-0,7r/1Q2kp2/p4p1b/4pP2/1pr5/3Bq2P/PPP4P/1K1R4 b - - 3 27
53261,5,0-1,r6Q/4kp2/3p1p2/4pP2/4b2P/1P3q2/2QR4/1K6 w - - 0 41
53417,-4,1-0,3q1rk1/p2bppn1/3p4/6QR/1p1rP1p1/2N2P2/PPP5/1K5R b - - 1 21
53451,-4,1-0,r7/p6k/2p2N2/q3p1Qp/2b5/5P2/PPP3P1/2K5 b - - 3 26
53537,-4,1-0,4r1k1/pp1b1p1Q/3p1pp1/q5P1/3NP3/1nr2P2/PP6/R3K2R b KQ - 0 19
53541,-4,1-0,1rb4r/3q1p1k/p2p1Q2/1p2p1Bp/4P3/1B6/PPP5/2K3R1 b - - 0 23
53662,-4,1-0,2r3rk/pp3QbR/3p1P2/6P1/5q2/P1N5/KP6/8 b - - 0 35
53727,-4,1-0,2kr1n1r/Qp2bpp1/pNbp4/5pP1/q3PP2/2R5/1PP5/2KR2B1 b - - 5 23
53728,-5,1-0,r1nq1r2/pp2bp1k/3p2p1/1B1Pp1P1/7Q/P3B3/1PP2P2/2KR4 b - - 1 24
54011,-4,1-0,5k2/2P4p/p2P2p1/8/8/1P6/1P5K/6r1 b - - 0 41
54038,-10,1-0,knbBrb1r/Q6p/p1Np2p1/3P2P1/5P2/1P6/1PPK3P/q7 b - - 1 31
54128,-6,1-0,2rbQ3/2q3rk/p7/1p1Pp1P1/2p1n3/4B3/PPP2P2/2K4R b - - 1 26
54135,4,0-1,2r3k1/4ppB1/q5p1/5b1p/p2Q4/3R1P2/BP1n2PP/1K2R3 w - - 3 27
54214,4,0-1,r3r1k1/5pbp/3p2p1/1Q1P2P1/1P5R/1Pq2P1B/p1N4P/2KR4 w - - 0 32
54375,8,0-1,4Qrk1/1R3ppp/pB5r/P1P2P2/8/1N4b1/1P4P1/7K w - - 1 41
54735,6,0-1,4r2k/1N3Bpp/8/P7/1p1p4/2P3p1/1P3bP1/R2Q1K1r w - - 4 31
54746,5,0-1,8/1p4bk/p3Q1pp/3P3n/2N3n1/8/PPP4q/R3B1KB w - - 1 34
54898,-9,1-0,3bk3/2r2qp1/2b2pr1/1pp1pP2/p1P1P3/6Q1/1P5P/3R1BK1 w - - 0 32
54977,5,0-1,2R5/5k2/p6p/1p2p3/4p3/8/PPPN2p1/1K6 w - - 0 37
55021,4,0-1,8/8/6K1/4R3/8/2P2p2/4pk2/8 w - - 4 61
55093,-4,1-0,r5q1/kbR1Q3/pn5p/1pN3p1/8/6P1/2P3P1/6K1 b - - 0 33
55185,-4,1-0,r4b1r/2k2R2/p2q1P2/3Qp2p/1p6/7B/PPP4P/2K5 b - - 0 26
55187,-5,1-0,3qkr2/r2b4/4QP2/1B5p/4P3/P1N2n2/1PP4P/2K5 b - - 0 28
55193,-5,1-0,2rbkr2/1R1R2Np/p5p1/8/Kp2P3/n7/7P/8 b - - 5 34
55256,-4,1-0,5k1r/pp4pp/4Qp2/2P3P1/P3P3/3r1R1P/1P2K1Bb/6q1 w - - 2 29
55463,5,0-1,5k1r/ppp2ppp/5NB1/8/5P2/P3b1n1/1PP3PP/R4R1K w - - 1 20
55505,4,0-1,6r1/1p3p2/4bk2/3p4/BQP1n2q/5P1P/P1P2R2/4R1K1 w - - 1 33
55507,-5,1-0,6r1/Q2b4/1pkq4/1B1p1p2/3P1r2/2P3Pp/7P/R6K b - - 2 32
55654,4,0-1,6k1/1p1b2pp/1qn1p3/p2pP3/6P1/PP2b3/1B1N1QBP/R5K1 w - - 1 22
55719,-5,1-0,3r3r/2b4p/Q1q2p2/p2p4/3k4/P3B3/5PPP/2R3K1 b - - 3 32
55760,-4,1-0,r3b2k/1R4R1/pp2PN1n/7p/1P3p2/3r4/5P1K/8 b - - 0 37
55775,8,0-1,3rR2k/pp5p/5bq1/1P6/NQ5p/P4N2/4K1PP/6R1 b - - 0 39
55928,-4,1-0,2r2bk1/2P3pp/1q2rp2/1NpQ1P2/p1P5/P7/6PP/5RK1 b - - 1 31
56146,-4,1-0,r1b3r1/1p4pp/4pp1q/p1kp4/P4P2/2PB2Q1/7R/4K1R1 b - - 1 23
56179,-6,1-0,r6k/1p4Bp/pq4p1/5N2/2B1b3/8/PP3PPb/2R4K b - - 1 28
56190,4,0-1,1k3r2/1p2b3/2n1Q3/3pPB2/p3q2p/P4K2/1P1B4/1R5R w - - 3 31
56281,-4,1-0,1q2kR1r/1p2b3/p3P1Qp/3p4/1P6/P7/8/7K b - - 6 44
56296,4,0-1,8/1k4p1/4p1Pp/1b1pP3/1b1P1P2/2r3B1/1p1NKRR1/8 w - - 2 48
56427,-6,1-0,r1b1kr2/4q2R/p1Q1p1p1/3p1p2/8/1N6/PPP3P1/6K1 b - - 0 35
56431,8,0-1,6k1/4bpP1/4p3/4N2Q/1p3P1P/1K1B3R/rq6/2R5 w - - 7 37
56860,-6,1-0,2r2n1k/7Q/4pp2/3pP1N1/pp1q1P2/8/P6P/2r3RK b - - 3 40
56910,4,0-1,1k4r1/p7/Pp2p3/4P3/2pPp3/2P1N2n/7P/1Q3RrK w - - 1 46
57064,-7,1-0,8/1Rr1k3/4p3/3pP2p/3P3p/1r6/6K1/8 w - - 0 40
57099,5,0-1,3R1rk1/ppp3pp/8/4qb2/4p3/1nP5/PP2NPPP/K1Q2B1R w - - 1 19
57105,-4,1-0,1r6/pp5B/1nnkq2R/2pp2Q1/5p2/2P5/PP4P1/1K6 b - - 1 30
57108,-4,1-0,3r4/2Qn1b2/k1p1p1p1/1p1p4/1P3PPq/2PB4/3K4/4R3 b - - 2 32
57254,-4,1-0,2r4r/p4n1p/1pq1pQpk/3pPp2/P2PN1P1/1nP5/5P2/R3K1R1 b Q - 1 30
57572,-14,1-0,rnb1kb1r/ppNp1ppp/2p5/6B1/3q4/8/PPP1n1PP/R3KB1R b KQkq - 1 10
57676,8,0-1,2kr3r/1p6/2p3Qp/2N1Pp2/7P/8/PPP1n1B1/2KR4 w - - 1 27
57767,-4,1-0,1k1r1b2/p2n1p1p/2R5/8/q4B2/5Q2/5KPP/8 b - - 2 26
57776,-5,1-0,rnb2r1k/pp3p1p/5p1B/8/q2p4/6Q1/PP4PP/2R2R1K b - - 3 17
57945,-4,1-0,4rk2/5q1n/p1p4Q/1p6/8/1P6/PBP2r1P/1K1R4 b - - 4 37
58165,-7,1-0,r2qnbk1/4Np2/p2p4/1ppb3Q/8/P2B3P/1PP2PP1/6K1 b - - 3 25
58170,-5,1-0,r3rbQk/pp6/n2p1n1p/8/3B4/P4q1P/1PP2P2/2K3RR b - - 1 26
58207,5,0-1,1k2r3/3R3p/2p3p1/1p3p2/1QR2Pq1/2P5/PP5P/6K1 w - - 1 37
58318,-4,1-0,rn3k1r/p5pp/1ppNPq2/5Q2/5B2/8/PPP3PP/2KR3n w - - 1 20
58331,-4,1-0,1Q4k1/p3r1pp/Ppp1PP2/3p4/1q6/7P/4bP1K/6R1 b - - 1 34
58423,8,0-1,N1bk3r/1p3pp1/pb1p4/4n3/P3P1p1/3B4/1PPN1PPq/R1B1QRK1 w - - 1 16
58452,-4,1-0,r4k2/2pr2bQ/2p1pNp1/p1B1Pn2/1q6/1P6/P1P3PP/2K1R3 b - - 1 22
58465,4,0-1,6k1/p1p3pp/2p5/3p4/3Pb3/4Q2P/P5q1/4RK1R w - - 0 25
58816,7,0-1,3r1rk1/ppp3pp/8/4n3/8/P1PB3P/1K3Q2/3R3R b - - 0 25
58885,4,0-1,6rk/p4p1p/7r/2P5/2P1B3/8/P3nPN1/3R1RK1 w - - 6 29
59022,-4,1-0,5r2/1bp1Nrp1/p2p2Qk/3P1p2/qPP5/8/5PPP/4RK2 b - - 1 35
59058,-5,1-0,3r1k2/1ppq1p1Q/p1n2P1p/4r2p/8/2P4P/PPB3P1/R5K1 b - - 0 27
59075,-4,1-0,4kr2/2q2pp1/b1pR4/p3bP2/P1B1Qp1p/7P/1rP3P1/2KR4 b - - 1 31
59117,-5,1-0,8/6p1/2p3kp/4N3/4P3/2Pq2PP/7K/8 b - - 1 39
59146,-5,1-0,3r1k1Q/1q6/prpn1p2/8/2B5/6R1/1P3PP1/6K1 b - - 3 48
59207,-4,1-0,4rk2/7Q/4p2p/p1r1P3/2P5/6RP/q5PK/8 b - - 3 32
59208,-10,1-0,r3r1kR/pnp2p2/2p1bQp1/4N3/8/2q5/P4PPK/8 b - - 1 36
59266,-6,1-0,rn1r4/b1p3Q1/p1n3p1/1p2p2k/8/2qP1B1P/P4PP1/R4RK1 b - - 1 27
59294,-5,1-0,4rrk1/b1p1q1P1/p4p1Q/3np2N/2P5/1p6/1P3PP1/2B2RK1 b - - 0 31
59307,4,0-1,7k/p1p4p/4P3/5b1R/5q2/B1p5/PP1rK1Q1/4R3 w - - 4 35
59323,4,0-1,8/Q1pk3q/p4p2/N3p3/PP2Knp1/2Pr2p1/5PP1/R3R3 w - - 11 37
59334,4,0-1,6k1/R1p3pp/2Q3r1/3p4/8/7b/PP3PNP/4r1K1 w - - 0 39
59469,-4,1-0,r4rk1/1ppb1pp1/p1n2B2/P3p2Q/2qpR3/2P4P/1P3PP1/R5K1 b - - 1 19
59644,11,0-1,3r2k1/p1p3p1/2P4p/1p2p3/2q1P3/1K6/PPP4P/RNBQ3R w - - 9 21
59695,-6,1-0,3n2k1/p5Rn/r4p1p/2pNpq2/2P4P/1P1PP3/P7/6RK b - - 0 43
59763,-5,1-0,r1b3kr/1pp2p1p/p2n1QpB/2b5/2Bp2P1/3P4/PPP2PKP/RN2q3 b - - 3 16
59790,-6,1-0,3q1r2/p1p2p2/2bp1k2/4n3/2B1PP1Q/2B5/2r4P/6RK b - - 3 25
59791,5,0-1,5rk1/5ppp/3p4/8/1P1N1n2/P1R4P/Q4Pq1/3R2K1 w - - 0 31
59816,6,0-1,7r/ppp5/3p1k2/2bBp3/4Ppb1/PNPP4/1P2nPPK/R1B2R2 w - - 1 22
59963,-4,1-0,1rb2rk1/n7/1bp1qpQ1/1p2pP2/4P3/2PB1R2/1P4PP/R6K b - - 1 27
59994,-8,1-0,brq1r1k1/2p5/p6Q/4pP2/3nP3/3P3P/P4P1K/1R6 w - - 3 34
60002,-6,1-0,r4k2/2pn3Q/q1P1rbp1/3Bp3/1p2P3/5R1P/P4PP1/6K1 b - - 0 35
60414,7,0-1,1k6/1pp3p1/p1p5/5P2/P1PKP1Q1/5P1P/2Pq4/7R w - - 1 34
60472,-4,1-0,5r2/2p4P/1p3P2/p3b1B1/P1p1k3/2P5/1PK5/8 b - - 0 64
60507,-5,1-0,3r2k1/1qQ5/p2r2p1/1p2Nn1p/5P2/8/P5PP/5RK1 w - - 0 35
60900,-4,1-0,2r1n1k1/3q1p2/5Qp1/1pp4p/2b1P3/2P1B2P/1P3PP1/3B2K1 b - - 1 40
