159,0.8127925117004681,521,120
287,0.9308176100628931,296,22
101,0.7014925373134329,564,240
214,0.8379888268156425,450,87
438,0.9102564102564102,71,7
431,0.946236559139785,88,5
234,0.8585858585858586,425,70
207,0.8512110726643599,492,86
262,0.850828729281768,308,54
219,0.8580246913580247,417,69
236,0.8837209302325582,418,55
420,0.9285714285714286,91,7
379,0.9726027397260274,142,4
395,0.9295774647887324,132,10
347,0.9668508287292817,175,6
274,0.9080459770114943,316,32
44,0.6267217630853994,455,271
331,0.9188034188034188,215,19
353,0.9457831325301205,157,9
266,0.8828337874659401,324,43
168,0.7880055788005579,565,152
151,0.7736572890025576,605,177
389,0.9420289855072463,130,8
419,0.9696969696969697,96,3
416,0.9029126213592233,93,10
302,0.9360902255639098,249,17
338,0.9104477611940298,183,18
334,0.9278846153846154,193,15
258,0.8716049382716049,353,52
451,0.925531914893617,87,7
288,0.9013605442176871,265,29
306,0.8628158844765343,239,38
333,0.9384615384615385,183,12
460,0.9857142857142858,69,1
476,0.873015873015873,55,8
352,0.9273743016759777,166,13
348,0.9515151515151515,157,8
417,0.9591836734693877,94,4
394,0.9411764705882353,112,7
362,0.9290322580645162,144,11
281,0.8979591836734694,308,35
477,0.935064935064935,72,5
296,0.928082191780822,271,21
308,0.9110169491525424,215,21
400,0.9453125,121,7
292,0.8694029850746269,233,35
286,0.9366197183098591,266,18
196,0.8580542264752791,538,89
415,0.9504950495049505,96,5
323,0.9105691056910569,224,22
349,0.9211822660098522,187,16
282,0.939799331103679,281,18
276,0.8918918918918919,297,36
408,0.9484536082474226,92,5
421,0.9578947368421052,91,4
425,0.9411764705882353,80,5
490,0.9436619718309859,67,4
383,0.9083969465648855,119,12
475,0.9142857142857143,64,6
520,0.9821428571428571,55,1
410,0.9203539823008849,104,9
465,0.9710144927536232,67,2
444,0.935064935064935,72,5
397,0.9017857142857143,101,11
470,0.9583333333333334,69,3
455,0.9242424242424242,61,5
405,0.9618320610687023,126,5
326,0.9113924050632911,216,21
324,0.905,181,19
428,0.9690721649484536,94,3
402,0.9259259259259259,100,8
223,0.8488805970149254,455,81
328,0.9427312775330396,214,13
459,0.9857142857142858,69,1
221,0.8493647912885662,468,83
363,0.9358974358974359,146,10
298,0.9014084507042254,256,28
233,0.8681541582150102,428,65
299,0.9342560553633218,270,19
384,0.948905109489051,130,7
445,0.9775280898876404,87,2
485,0.9682539682539683,61,2
403,0.9157894736842105,87,8
398,0.927007299270073,127,10
486,0.9827586206896551,57,1
193,0.8114754098360656,495,115
480,0.9655172413793104,56,2
456,0.9838709677419355,61,1
407,0.9714285714285714,102,3
269,0.9118541033434651,300,29
432,0.9560439560439561,87,4
478,0.9836065573770492,60,1
496,0.9259259259259259,50,4
437,0.9606299212598425,122,5
441,1.0,77,0
359,0.9266666666666666,139,11
427,0.8666666666666667,78,12
304,0.8988326848249028,231,26
472,0.9846153846153847,64,1
393,0.9765625,125,3
344,0.9226804123711341,179,15
386,0.9056603773584906,96,10
497,0.9508196721311475,58,3
396,0.9363636363636364,103,7
337,0.9122807017543859,208,20
442,0.9775280898876404,87,2
511,1.0,51,0
406,0.9739130434782609,112,3
418,0.9560439560439561,87,4
373,0.9821428571428571,165,3
339,0.8883495145631068,183,23
399,0.9097744360902256,121,12
434,0.91,91,9
368,0.9044585987261147,142,15
392,0.9345794392523364,100,7
494,0.9636363636363636,53,2
492,0.9803921568627451,50,1
414,0.9134615384615384,95,9
422,0.9777777777777777,88,2
424,0.96,96,4
469,0.9253731343283582,62,5
463,0.9846153846153847,64,1
401,0.9661016949152542,114,4
481,0.8703703703703703,47,7
319,0.8944723618090452,178,21
452,0.9178082191780822,67,6
412,0.926605504587156,101,8
411,0.967391304347826,89,3
381,0.9230769230769231,108,9
464,0.9508196721311475,58,3
429,0.9787234042553191,92,2
426,0.9629629629629629,78,3
367,0.9448275862068966,137,8
467,0.971830985915493,69,2
372,0.9219858156028369,130,11
369,0.9090909090909091,120,12
474,0.9508196721311475,58,3
462,0.9482758620689655,55,3
501,0.9411764705882353,48,3
371,0.9761904761904762,164,4
461,0.9473684210526315,72,4
458,0.9622641509433962,51,2
409,0.945054945054945,86,5
483,0.9615384615384616,50,2
513,0.9814814814814815,53,1
453,0.9444444444444444,68,4
512,0.9607843137254902,49,2
